donation_id,account_id,amount,is_revenue,close_date
0x59A271569172E8E12EE835F941F3075A,0x3692BBF9A0D5C649BA6AAFD0255847DC,$30.00,True,2022-04-25
0x536E3D6C1E844A8B648AEC0D00D330AA,0x03D2AADAA5C174E1AC900977117759BA,$25.00,False,2023-03-15
0xC84192E423E73F92F4769AACBC904933,0x41057AE9982E34CEF7A7FD261788555B,$20.00,False,2020-01-15
0xAC142316D0A76A86D6EF0264C1B1F7AA,0x208EC20A18E17C9D386ED59AFA768715,$2.00,True,2022-12-15
0xF5BC74C2BBDB83A6C6C46CE5ABC20E03,0x10E698364595122C07A83FFA2A62EE0C,$60.00,False,2020-01-15
0x5F91FF654BC788353F1A1C24A2FD7C85,0xA3E66C2BA68588393DAE09FEE0DA195C,$0.00,True,2022-05-31
0x0007511160B8B623B7030A64D43E4AC1,0x1576EF0959F4D5C92934C3B3CF2CE662,$0.00,True,2022-08-19
0x8C993382689AB1B337F2088462312E0C,0x17DEBE5CC226452C35614F5AB3B18A50,$14.28,True,2020-11-15
0x14B33CF6D905DF2CC094B0704438683F,0x87BFD026C6FB4BF9C588AFCEACEF4DEA,$40.00,True,2022-03-25
0xC7DCA9B14B071E134E7BC73BA6EDEE53,0xD34FE50ED1B96D1C9D2308CD86F13530,$40.00,True,2022-01-15
0xE0127A2B5D5E3D3DD9C8C5771D59C974,0x7F9811255874C892BCBA9666B4829FEA,$25.00,True,2021-08-25
0x152B8064DC839C86B4B575D45732A755,0x9087FE88FFF0E124667457DEC55E54DE,$100.00,False,2022-05-31
0x401F287FA5FF0D7750DAB06D09031072,0x0019A8C86BA527389EC2E51BC7D81607,$30.00,False,2022-05-17
0xCB7E9D01EBFC8FE3B4BD1BEB7EED1BB9,0x3F36434D006683AD950EA8CF1A1C2B09,$10.00,True,2020-12-15
0x8FD702FEC0332B2DA89E2ACBC5A18B62,0x73184E750AF82DCC3004389B8331976B,$20.00,False,2020-04-20
0x2472BEDA2B6A8031AA2FE6847E9052E3,0x0A3EF6B9B029C5E5B152B6C8EA34D370,$25.00,False,2022-12-15
0x8C9443EF369BE8108A045F5C0F35D4A3,0x00ABE7603092B1E12ACDEB4746849CC1,$10.00,False,2021-10-15
0xE32525D16B066960B7AD884771E86F90,0xF2F5D8EE69D7B0D997427D9C80B3EF24,$10.00,False,2023-06-15
0x9020D0B48BCD32280EEDCD57399259A6,0x613E7D51444028596857120FFFC30E31,$350.00,False,2022-03-31
0x13DED1F389CD600C9AEC32BA51025103,0x1008404B8BBE8A9CF2F29284FD9806B5,$25.00,False,2020-12-21
0x5C5319A286CF13A1DB983AA5717D9C97,0x2283EA71F4CA1D76F4869148FC53C598,$16.66,True,2020-04-25
0xBB52C5CC07491724C6D46C5D05475804,0x5962EACB736F5FFA13B21B5FF57F44D0,$50.00,True,2020-07-15
0x573082A0B9575E0E524DB699742847EC,0x5B669D1B46E9E5C0DEEAF79E833B4F12,$10.00,True,2021-08-15
0x95C56BB2946239256C8BA1C024F91948,0x11D4AF2D042AD1EAF163CBFCC767A6FC,$100.00,True,2021-11-15
0xD37DA283644F11644D6BC55BE9058906,0x36E07B1FA9FC737971F20EE9FDB415E7,$50.00,False,2022-12-15
0x5AA60A732799A2853AE9B948FAEE4E55,0xB14A60BAF497A3AB8FA3A187F5DA70EE,$15.00,False,2021-05-28
0x360D50392D9927FC3E7C7DA2AAEBE224,0x168468EDB138FBBAAFF431AD36D2FAE3,$0.00,False,2022-06-29
0x829AA9BD3D8C18E837BC47A239AC9CDF,0xB7B1398DFA53C5FD91F0E2259495D5C0,$0.00,False,2021-12-26
0x1FB68AE5CF4C487551D633C7DEB0FAAB,0xA880CF90B582F1A767309E91262D27AD,$0.00,True,2022-12-15
0x4213BCC3561DADF4DD82FD074B321CBB,0x6A5DAE3C7DF115A891F9F669F116BDA8,$0.00,False,2020-10-15
0x3EE6AA2F47699C3BCF5103BA97E1F2A8,0x752B95389305BA0546668F1D5AD9AF7B,$25.75,False,2020-02-20
0xFB1E0C4D5EF9CADBF3065F197F1E4DB7,0xEFBA8BFAA6B7CC3F59590A003FCC744A,$0.00,True,2021-04-20
0x47F3514AEBC6C6E88226A55F58256D67,0x2BC234BB48924B519CB8F9F8E5E81C6C,$12.50,True,2022-04-21
0xD3FBDAE6E32DD917B14C2AC0C4C12435,0x4830DB87ACB100BC1D2A40E94293CE26,$15.31,True,2020-10-20
0x27BD49AFEC58221D05C6A8E0F481D236,0x69E316CB9679039980C064D46E6F5E43,$200.00,True,2022-11-15
0x38FD3FBDF62D74DD0614E0C3585C3131,0xAA0683EB4B309A7BB079167592206D64,$150.00,True,2023-06-15
0xC1168B846772066265AC8F326F45A356,0x564BEBDC0BEF119169539D4EB67A6ADF,$25.00,True,2020-09-12
0xDDD73D36F65F8948FB9EBEB18D8805C2,0x3F36434D006683AD950EA8CF1A1C2B09,$15.00,False,2022-04-27
0x82362329B617F9E9E17E7E0BAEC7DF15,0xD541A2C45B36E4819C80C5A3BD9698EB,$50.00,False,2020-10-15
0x5E8A3C84AE6C8BE45DDE4DC6EAB3E2A2,0x152B6563EF9296411B675A8F8EA518A3,$30.00,True,2022-01-07
0x5D868AD515F124ABBED28480B337D63E,0xF1DB9E484135F119FD14ABB309DE31D1,$15.00,True,2022-05-16
0xFE978E0AEF6AD0300F031CE41CCF9764,0x2B978176ACB5EE976B3258EBCE83DF58,$20.00,False,2023-06-15
0x185FB739986DF4D11BBA1665AA797AD1,0xFF93F6CD9F0B8CAEB362B9D2B0C665D3,$80.00,True,2022-07-29
0xBAF2683AF9A9F9980A038AD8B31EA617,0x9FCB048611A50751E4A5260C1CC23089,$50.00,True,2021-04-20
0x1754BA0ECB3141B698A630ED50BC21BC,0x6D7033421F5F60DEB1AFB9A88FB807C2,$14.28,False,2023-03-21
0xB5A8A2910F85BE235F708D3781332702,0x09D3E4EAE1D245002E0486D0875091FF,$10.00,False,2022-04-18
0xDBF450F7DAFBC97C0C7FB35B9BBA248B,0xE78A88F1ACACD0E4293CCC9DEB2B840F,$16.66,True,2021-09-28
0xDE2D6848444BFAB2F22823D9BE60A4FA,0xCB41C16BE50D82EB63FE171A1D64149A,$9.47,False,2021-06-10
0x4EFEF4D10712ACC88E305C3BD4DEC294,0x6A5DAE3C7DF115A891F9F669F116BDA8,$71.42,False,2020-08-15
0xC6044D9E17B68B73A73BC595EF29039F,0x91ED5B634CB818473B2DFE3CDCA9BC51,$35.00,False,2020-02-20
0x1C5366D64B17244C6C3E238CC7015FE9,0x9087FE88FFF0E124667457DEC55E54DE,$0.00,False,2022-04-15
0xF6C9D82B9B4A5C0BE4EB35B443D4F350,0x53E2FB7D75428D39F73ABAAB9CE2F0F4,$12.00,False,2022-12-19
0x4AFCCFFAE26405C5D9508A37A245BDA4,0xD24418CAF09CA39E74A0AA5692CFA4D0,$0.00,True,2020-01-15
0x9ED202A80BCD7DDC612CDE300FFEA022,0xA30603736E3155D9350128DA53D3BCC3,$25.00,True,2022-05-18
0x23F0DBF5D19304D61266D66BCB085C90,0x9B5200788BF4D440BFDA057E3F0FF52D,$100.00,False,2021-09-08
0xAF36EDF5D0BAB08D28C59C2DAFF50DA6,0x00CD8F84803F8A1FE0BEA3DA900EF1D9,$20.60,True,2022-01-15
0x072024969F88729C20EA1D46B6CD68ED,0xE7A6DB18E037CDD0966B4B06A56B7EF4,$50.00,True,2022-09-16
0x9570121A81859872F45E4618D780E340,0x9B18395B49FE587073471C4FCCAD9623,$13.00,False,2020-11-15
0xEDE636A284A5C7664C7036C056A3469F,0x132B06F72D7BBED82658324A7AF646A9,$25.00,True,2021-05-20
0x88CC7703C9171F77CB2850426480683F,0x407FC19769CA64841C2FA51A2F659091,$5.10,False,2022-03-15
0xABBB0523E5B703AE7FEC2EC4C9E2DD1F,0x752B95389305BA0546668F1D5AD9AF7B,$0.00,False,2022-05-17
0x4D0D083183EAE0BAD182539D03B6099F,0x84E89C7FD454464E33324600E3303454,$16.66,True,2020-06-22
0xCDC0C5C4A0264B41B80C6D68D1E4461E,0xB2F2DCA7D2F7A6D4D52A96C28DF38555,$36.00,False,2022-08-26
0x10E6EEDA609261A0B8E418BB7BE5780C,0x407FC19769CA64841C2FA51A2F659091,$55.00,False,2020-05-15
0x1E01156DE28546643EBFFDF369EC86BC,0x9DDA368F412BBEE5C5665883747AA273,$25.00,True,2023-07-15
0x059191BAAAC466C317FB41DD85BF153F,0x80D6072BE4C58786EA4D8D28242D6CF6,$0.00,True,2022-04-15
0x52858476C4BB593FF2A7B735569E6FAE,0xA84C0329DC5375D84D6D7EEB6BB4647C,$15.00,True,2020-08-15
0x82DC2FA22BCD3D180B2E8A306BB84788,0x8C460A30B6A4246A2DA065DBFDFCAE35,$97.03,True,2020-07-01
0x29AB4CB7433F04367E2558BF4F6E6226,0x056DD0952427F073C9423F0B837227B7,$50.00,False,2020-08-15
0x028F25EBEBC65C2772857A9701DC4DB4,0x586F0089E01D322698ED6140D9C3A528,$13.00,True,2022-04-01
0x36FDE8C08066103071F89E311076B990,0xDAA3B0AB87A339310E86E5F7C304D384,$0.00,True,2021-12-15
0xF9DDE4AB00B824266A6AEC469EB38FF6,0xBAF6F1C1BB96F707975943415138C64B,$25.00,True,2022-02-15
0xB24CB38D93399EFA67DA7A7AAF2442D2,0x53E7E1849BC22B5B63B637318AA3EE65,$35.00,False,2023-07-15
0xBFCFD98A69E4190960EEB6E102D75056,0xA62FA03134D7E271A0A5D7BE0828EFE1,$0.00,True,2021-11-15
0x786B4CA83CA7A7B39D8311D99B9290F0,0x2B5480A25254EFCBC829778D331EC809,$75.00,False,2021-01-15
0x826CAEF16CAF7C5D1C68980566E36FDD,0xEB469A0EB3D751478B4DF0105F2B4C37,$66.66,True,2022-05-03
0xE64D83C9F7E62C5CDCFD046B7514784A,0x375741F7698EA728D8157FDE9F5AFC10,$150.00,True,2023-03-15
0xA72BB924051D26783345CEEA24CD6E9B,0xB9FC1D694E1119FFF64F1EDC1E7FD40D,$20.00,True,2023-08-15
0xB5D3BFB4AFF51C6AB8796ED008330ADA,0x6F98F20D5B93476B0E7DC77E7AE23405,$15.00,False,2023-01-30
0x7D028538C8986A3E09FA0F9179C9B27C,0x73184E750AF82DCC3004389B8331976B,$10.00,False,2020-12-15
0x4D42CAB99F436F131384DCFDC345A6E9,0x68BCAC5A3883C338EF931B2D8C94B830,$10.00,True,2022-05-31
0xB556A28A53D61B9D197B704D268AAFA3,0x14C16B7E27FEF981D50E8444C2C0A853,"$3,963.40",False,2022-06-15
0x1B1A157A6C95AEFBB74FBEB5F3711BF9,0x1008404B8BBE8A9CF2F29284FD9806B5,$500.00,False,2022-05-25
0x4B709A1502F8A0AF71A521A97FB3F015,0x7416F0FA8EC2BDDFC900E29D5009F3E7,$33.33,True,2023-01-15
0x0D2944941F225939F909687B3C012EA5,0x752B95389305BA0546668F1D5AD9AF7B,$50.00,False,2022-06-15
0x2C338AB632034636E147B8D9687F6C34,0x678B45C485FF4CFA13B70E3157BF87AC,$5.00,True,2021-08-13
0xF69DA740C26B7D88DD21C6C225FB4602,0x4FB89DE7CC750A4413042B7321C48AE0,$20.00,True,2021-03-22
0x2724946CF59D3C370537548CC0A14636,0xBD4FE898AE434C7E0C3C5FC5CCA9EE70,$15.00,True,2022-11-29
0x8BA4894840FAA9925CB8FEAB561DA5E7,0x6CF1B1B8F8CCB4FA7E3BF638400C6694,$10.00,False,2021-01-20
0x748518C8787684E7473986B2EB203186,0x5F0B654039779266EDD0CD47B012EE65,$50.00,False,2023-05-15
0x5FA64448A6C94973712E220ADFD93ECD,0x2B978176ACB5EE976B3258EBCE83DF58,$25.00,False,2022-05-18
0x09D5BD011C0D9B6AE4DBE9E9FACF735C,0x84E89C7FD454464E33324600E3303454,$15.00,True,2022-05-16
0x742F46C1FDA2E7A49B0E45045591F1AB,0x6FEAABE3603EF26791B15B42ADC1A0E8,$22.00,False,2022-05-31
0xB9102A5A5FC79427093CF249C40E4415,0x76C8BED8B081F492441D02107CD208A1,$15.00,False,2022-05-16
0x64FF4011F6C588D953F9A329ADE14DC7,0x7C6C25FE72E9625E962A4797D5229692,$15.00,False,2021-03-15
0x2A3551C2350C8CA3EB4F5D6DE2E88A20,0x1B6CDE159FAE487A938E97A384AB7E23,$300.00,True,2022-06-29
0x67930FFBD595BE48D9C9887DA9395A8C,0xCEE2F126A7980FE89E5F9331CFB2EC76,$50.00,False,2020-04-20
0x247137BD72CA8C0D3F32FAB621320946,0x339C657F8EA764851D4AA5406E4DA4E2,$15.00,True,2022-07-28
0x6AADF4AFE0686E1288B23FD6ECB18033,0x68A7A6E440572935E030666656BCA916,$25.00,False,2021-09-15
0xAAF9E7E794A0ADCB47BBDAB64848B41A,0xC5AA19E0D5F089C39AC93076A23AA666,$20.00,True,2020-06-22
0x50204AACB3F72F3FC10E196112EB75C1,0x2C735E28B560354DFFF0BE75D4C12768,$10.00,False,2020-09-21
0xA0BB5CEEF728F2969B45F1956089AB76,0x3F36434D006683AD950EA8CF1A1C2B09,$12.00,True,2020-11-30
0x9073F84038DE87F8637FF8081D90EAD9,0xDD3BD0A737972620101AACF69696744C,$30.00,False,2022-04-15
0x66D355B0CFEAB0D5CF17F91DDD47031C,0x91ED5B634CB818473B2DFE3CDCA9BC51,$15.00,False,2020-08-31
0x14B26F634AD4240B5FF823DC6FF362FD,0x6CF1B1B8F8CCB4FA7E3BF638400C6694,$50.00,False,2022-11-15
0x3563E288F0FC0C60BFF7312E685E46F9,0xFE5453108DE6091E07FDE8D533A294A5,$10.00,True,2020-10-27
0x0C96849ED22E25FA3AC5FE40DE6EC5E7,0xAC769CE8D7AD8EA992A6F27A32AF55DB,$100.00,True,2022-04-15
0x2A82C41E7E06DBF9734C5B9E2880AF70,0x6CF1B1B8F8CCB4FA7E3BF638400C6694,$10.00,False,2021-09-15
0xA400E8E7EB9C866B9FA94ECD439DDD1B,0xEA3E9804BF900E9966E715B8BC2FEFD8,$0.00,True,2022-04-15
0x0AE59D7B1C00F5E9736CB8A9A779E4E1,0xC68B52609617A7FF7E9B1B69092F1BB4,$0.00,False,2022-03-24
0x3F347C1D5C340DA14F363EBC4CE5B72E,0x90E01649BD3816EE35FB2E2E6842AD54,$20.00,False,2020-02-20
0x815E921E9EDAF217883777E1D4989F30,0xAC6307A7260BA101DBC20A87B5E51701,$414.00,False,2023-06-15
0xD33E0AE1B305DCF153C158217AFF21B1,0x407FC19769CA64841C2FA51A2F659091,$16.66,False,2022-04-15
0xA276D1C726C1FCF5F5EE8D52788A2393,0x4F8712F2196E8EDD22811AC48A3C1D00,$15.10,True,2022-05-16
0x8AA9D860EA333053CD4943385765AA40,0x67DB7B6A7EBCF4660338CDEAB375B0E5,$50.00,False,2023-07-15
0x34210454A372110FF9DB9DE72058D13F,0x150DAA77F3FF8D9CDE00D564F9D8703E,$40.00,True,2020-05-15
0x83B0894E48985ED19ED842A2F059D40A,0xB8A33A49035442BD6C6D4AC71FB72D86,$20.00,True,2022-05-31
0x0ABA9A91AEAD55CCC0566DBFCE8E065C,0x2B978176ACB5EE976B3258EBCE83DF58,$60.00,False,2020-08-07
0x941E7FC621347E005AA97EE59B4022B8,0x5D69AC59187D4DA14B6AF2BF932EA5BC,$0.00,False,2022-10-15
0x9F5F3A677ED6FAE0542A650F489D0574,0x86E4314E47177337999B0BF34B566BE1,$16.66,True,2022-06-15
0x40EECB3D848751A4258A7C831F4F491A,0x168468EDB138FBBAAFF431AD36D2FAE3,"$1,302.00",True,2020-01-15
0xB437383A41324125EEF24A8BF72A4D3E,0x566C138BE95BCA471A97A1B88AA00DA0,$37.50,True,2021-02-15
0x83A60C1CC73AD9F8D649220304892A5C,0x11566EB4ABE0EDEFD1C3F310E874B2DA,$0.00,True,2023-02-15
0xF6CECCAA7A67414663227BCE71C5FF4D,0xAB7B829B9A1721326A19A7131A2659CC,$25.00,True,2022-07-18
0xEA456E7C474C8BE31742775E1C847798,0x7C6C25FE72E9625E962A4797D5229692,$2.50,False,2021-06-04
0x4AC5DD9F77C6BBD0CD67468B5C5271E1,0xCD2E1E7AF9D3E3EDBD00536B2DCF6C6C,$40.40,True,2020-03-16
0xBCE5182E3F67D68ABA1C98799BEB3CE0,0xBA85F0D7794468A72DD52F67052BF3B6,$20.00,True,2022-05-31
0x8575229D82BCB92D75501BDBF5C8A303,0x5DBB270B39F345C7113F64FF0DC30A71,$25.00,False,2022-04-12
0xCB1B8191E69F77F08DEE493748DD00A7,0x19CC74ABB9F41064AFC207B60F10C615,$32.00,False,2021-03-15
0x97AF860D4F852E6D336F297453594B0D,0xD15111EBF152956D61BC8EEEEDA599FE,$15.00,False,2021-11-30
0xC1B469BA4F7AE374B9DED9CD7F91731D,0x3F36434D006683AD950EA8CF1A1C2B09,$515.00,True,2022-09-15
0x3DA318C3A6592297D52CAC9F5714B4F6,0xAB7B829B9A1721326A19A7131A2659CC,$20.00,True,2022-05-31
0xDCF79172EE7BC35F74361DF66F46B09B,0x85BCE68667E9539649C08B3C898D81DD,$25.00,False,2020-09-24
0x2D5A58E4B5FA341BC3CE19001BDDB282,0x3B6BA6BF4F2F5B975A2A2138D64FD23A,$50.00,False,2020-12-21
0x09084A2D85FB965D53F46FFAE18C1381,0xA95000457503B5E5976DCAC12AB283A0,$10.00,True,2021-05-10
0x7E713DD0BEBB04D50B2DF8821E23B725,0x67292B9CCB50BD5A411B5000034902A7,$0.00,False,2021-01-25
0x7B35942EE4F51FBEA7FB327405244339,0xD34FE50ED1B96D1C9D2308CD86F13530,$50.00,True,2022-09-16
0x07186DCC0FEF48458BD5FEC5A0AF5ED4,0x6D7033421F5F60DEB1AFB9A88FB807C2,$30.00,True,2022-08-15
0x2EE50A5BCC99CE105C859F738F8F8AF0,0x8A96ABB2B9A90016322EACB66E201FA5,$30.00,True,2022-08-24
0x57B4DD1710D348DD61089E572D3787AE,0xD0E193E594D0E3F2538C54D17BD54E2E,$30.00,True,2021-07-20
0xF8209DCC680D9CD1CA610C24F34CB976,0x6F834840F089065570FDDCFCA973BF95,$36.05,False,2023-04-15
0xC8BC526776D50486F268CC662275735E,0x33C07B4AFF3DF4C8B9433790898F7007,$0.00,True,2021-06-21
0x273E147FDB959BD0652F9D64FA71C27E,0x44BAF59F9E8BEF47E27BCFCC91FA87EE,$10.00,True,2022-11-15
0xDFE3E9DD8DA45FA551F1EFA4A0A5DEEF,0xE0EFB3D7C51AFD294457D430D374341D,$10.00,True,2021-10-15
0x37F1B5D6A984BC7B1F867171678C54D2,0xD541A2C45B36E4819C80C5A3BD9698EB,$10.00,False,2021-10-15
0x203B04922221DAAA1597F63912A8BAD2,0xC269F03E5541C17D4B35A0247434F36F,$16.00,True,2020-03-20
0x8BE05E7F332E60C099B8DBEB2C1FF776,0x52D04490CFB2FC2F7C51F21ED6354D76,$32.00,True,2022-05-18
0x348067A64704AEEF53DE421D5B8BF633,0xC93394D5AED599437869FD097734AF82,$15.00,True,2022-01-16
0x6192CA42F4E7D37E0B07265A675EC681,0x852B5F14E90E3E7FC35E793EF297E3B1,$75.00,False,2022-12-15
0x055BBB79FBF5C7929C40AB7C165376B1,0x4FB89DE7CC750A4413042B7321C48AE0,"$1,350.00",False,2020-04-28
0x43DE9ABCFF470C97998AB3541887747B,0x901A74F0A688905D47F5BAD48546DC67,$20.00,True,2021-12-15
0x4AABC1F13494DFB12CB2F9B46833F247,0xB2653139AA1AA8CDA8024E7DED2E58A4,$0.00,True,2022-08-26
0x0816FB0E1C28CF7C99038D61B14C5E34,0x929F284586E73A2BD7812D7F5496E9C7,"$3,090.00",False,2023-07-03
0x57714E3605C80CAC035A8BD37B7C9F91,0x974D56120336EFCB79CA0EAA334F582F,$25.00,True,2022-01-15
0xF04D545D5AB8A2FA7A20EE0D7AD73B84,0x50EF6330D63BC3C3F1178CE329EC6D76,$37.50,True,2023-07-15
0x0E09BA189228245FF0EF9A4070719643,0x6E2933D70296EBC84FA22D8517FD47DE,$375.00,True,2022-03-15
0x3B33F384F99D94E105BDE6B6436F9D36,0xBF3629995D4A0310FC5EF7DF395BFB40,$25.00,True,2020-01-22
0xC0479F2B6527BF0FA3D75964FE19A383,0xB087DBFB1646085F6F824925B59ED267,$25.00,True,2022-05-16
0xE81AD06FD25EC25C9117253146646567,0x8C78C09C5C64F078047CD4D3C6CBCF8A,$15.00,True,2023-07-15
0xC0EA24941FAB3EE700FDCD066DDB813E,0x6F31036D886AA5385F994DE84F260BA5,$24.00,True,2022-10-15
0x16F69DE919FA50C5A036F27B656A9E54,0x4C87B81E5151776187F685A8103B947C,$66.66,True,2020-07-20
0x609AB62DFA9297C0B14DBDC05A40BBB0,0x41057AE9982E34CEF7A7FD261788555B,$20.00,True,2022-12-15
0x4EE193BC1AB4F516010AF5A20988F2AF,0x75FDE02829A3B35277473A5FFAFC7AC6,$20.00,True,2020-09-02
0x95958BFB1323239C402D2D0DA81C33C9,0x073167D19D4126B54C6B34BB74338A92,$25.00,True,2021-07-15
0x51BE8511D9A5DD19C25EE01B4B097BFF,0x61B1A57268220917552C20E25D73D32B,$15.00,True,2023-04-17
0x4FE41D46F842584D8DE32D0EA76589F4,0xC1638AC40976514922330766B0CDA0E1,$10.00,False,2022-06-29
0x78706D944CE308F85D35140490059010,0x1A7CCC11653369B845095EB13041D739,$50.00,True,2020-07-15
0xBFFAA27523AE32A5D4A22007ED7BB385,0x3AC9772DC2EF71F02EC0A5A9A77FE062,$80.00,True,2023-05-05
0xCF597E3420D8B7795C4501402E5FA7D9,0x5D69AC59187D4DA14B6AF2BF932EA5BC,$15.00,False,2020-12-15
0x8A9AD60D1F41EC6FD3651F8BE98A872B,0x36AD83BD78D1C5BAB03E69BD46719C00,$35.00,False,2022-03-18
0x454C13456109540574874FAA1E98C7F5,0x1AB75049CD92928966762A7D3F29A2FC,$52.76,True,2022-03-18
0xDAE78DC795722A94994B771780485A3A,0xCC8AC3F29458BA5F7D6DE25F692D0351,$2.88,False,2023-08-15
0x34650620045C096951AEF56DD9346416,0x04B1BD82985E7E962B0D7391E7ED0833,$25.00,False,2020-12-28
0xF8D02AC21B6600718CC7D631BEFA1494,0x10E698364595122C07A83FFA2A62EE0C,$20.00,False,2021-07-15
0x6F0F733BA0530875BBB961A1BDD2B470,0x797FEBF86699B9826853E8564F9D899B,$31.42,True,2022-03-15
0x33D298F5D18802A4008F41945BDFC56B,0x150DAA77F3FF8D9CDE00D564F9D8703E,$30.00,True,2021-04-15
0x6AB23B2985458C34F1B6CC7B9BAF6038,0x4830DB87ACB100BC1D2A40E94293CE26,$25.00,True,2022-05-16
0x0520CD747CDC20913190DEC4BF3392B3,0x74AE28007AA4A66EE77DFD82F9908B73,$50.00,True,2022-09-16
0xB737FDF8F85A508EF593BA779716714D,0xE78A88F1ACACD0E4293CCC9DEB2B840F,$257.50,True,2022-11-15
0x5F2777817DFAFF5A09B32453FF7D4B8E,0x9E1E170234B1AB4996632187DD56F819,$15.00,True,2021-01-20
0x2783250A9D62FEBA4B0856331B3D2622,0xD52DA762AC9259245AB9EDA61A54436A,$15.00,False,2020-12-30
0xEC05B04A2D7C916DBCD18BE75C7926AA,0xF9E0AE7E8D3C2DE492AE0C8BE4D099E4,$25.00,False,2021-02-22
0x5B0988C34792431151D4F49720AB4B86,0x5962EACB736F5FFA13B21B5FF57F44D0,$15.00,False,2022-07-15
0x06AFCC2FE6DBAC6C7FC126D895E94814,0xFDECE752B85927869FD1A69A9F40F1F3,$0.00,True,2020-06-30
0x0B00B03A185451F1E3C00AEF39883A30,0x5EDBFDFAC760101408B9EB9C2A37D71F,$50.00,True,2022-09-16
0x437F6838A48F675974049DA513CE678C,0xCE7A4E454F7B2516E8832E239A34C23D,$10.00,True,2022-11-15
0x8FB3A0C238A2675B48ED78E97E6D1CBD,0x8A1CF6594B5D31A3893165B5958A95D0,$0.00,False,2021-01-06
0x31F6C849B26F4EDFF100396A8D93482D,0xCDC0C56B05B4D5743761F0085F0C7884,$10.00,True,2022-07-15
0x0941F09587B8E3FF12C9B0B4D1E6FB47,0xC179D2585CC050D5C406FC5E06DAB65A,$15.00,True,2022-12-17
0xCBCEF5A9535E7D1A83D44D421E55D547,0xBAFE3F671360AC2FD3626F834DC4F92C,$20.00,True,2020-07-15
0x21CF7CBB10A47AB3AB0737695E589779,0x902D531770BDB7630C85A5815588A382,$35.00,False,2022-12-15
0x5BFC8396DAE7913CCBC9E4B7A98B2D8B,0x5D69AC59187D4DA14B6AF2BF932EA5BC,$15.00,False,2021-01-15
0x40745117EA6FF3C7BDCF2F32AA2BEDAB,0x7D3B22ED583D8D79613725A41D36E045,$50.00,True,2021-08-20
0x22237034ADB90B1AA2ED276554AFCE75,0xA157CB15DA006368BCBE9BA21CC2BABC,$50.00,False,2021-04-20
0x29249CD640C5F3E4949375E4A4F2FE2F,0x10E698364595122C07A83FFA2A62EE0C,$0.00,False,2020-07-20
0xAACAA5FE08A9B12D0932C8D3CAF65E92,0x2B978176ACB5EE976B3258EBCE83DF58,$30.00,False,2023-05-15
0x13DB439F0C0882F53E539E6B7C5B2EC6,0x441540F4D291940F4EC67AD9ACFAB775,$25.00,False,2021-06-29
0x098521D5361ACFE0FE07B8B7E8558C5E,0xCAD3D1687BD93D60D97B3FA036DB5B3B,$15.00,True,2022-04-09
0x4A0D2DF479B355CC3E4A4FDA1154CE43,0x3B474C57CE07011F38D0B5BE824ECD9A,$0.00,True,2023-07-03
0xBDA44F7CC2F66BD13615442EDEBD661F,0xFE8A9F7642CF7F5D3A1FCA5D453CE8E2,$11.00,False,2021-05-24
0x2F0B7672BA37DD40EB4E4BAE6957F0F7,0xDDBE2E4B0BAADBA6E7D56FA1EE111731,$0.00,True,2023-06-26
0x5AC9D9A9287D41277035D92B34DE0DFD,0x53E2FB7D75428D39F73ABAAB9CE2F0F4,$100.00,False,2023-02-15
0x193219254691BDDC8F74B2D825346F1B,0x6A5DAE3C7DF115A891F9F669F116BDA8,$20.00,False,2021-07-15
0xD96CFB6F2D843DAC6AA5A4EC36D91FE9,0xD15111EBF152956D61BC8EEEEDA599FE,$25.00,False,2023-06-15
0xCFCAC204AEB912F987E79F812EE11816,0xF544E7B10DB6BD358C398BFD61D09965,$100.00,True,2023-04-15
0x949B93EC48F2E7CD708B7BCCCBD4E904,0x91ED5B634CB818473B2DFE3CDCA9BC51,$25.00,False,2022-05-31
0xB32BFED90542DADAE9054D3D2C39AC89,0xEAC6339E8BD19A5E4AF59D59D0CFEB73,$0.00,True,2021-08-15
0xC0AA042CF4BA39EDBA22DF5BC77A996E,0x120C649B1B6B3F13FCCEFEE8C30A50A5,$25.75,False,2023-08-15
0xED729C355ECCEAE319DDD50AFBE6C716,0xB25A1E55DE17D313444DB4869154BB16,$75.00,False,2022-05-16
0xF92006988D217B101CEE4B3BD94732AD,0x917F1AD29D430943B06804113535123A,$20.00,True,2023-06-15
0x8E847AFAD9E9BC39186644B722BFACEC,0xC7ACFC370467687A392890B96A642E13,$50.00,True,2023-04-17
0xD310D8F74F525CCC537B8A8639B5CA83,0xAB7B829B9A1721326A19A7131A2659CC,$0.00,True,2020-05-20
0xD7A406E6361F14DEF218678C8608157F,0x2B978176ACB5EE976B3258EBCE83DF58,$15.00,False,2022-05-11
0xFB67BC1C4BFFCF72A670100549B86E6B,0x7EF7A02AB553B0364C2E521C9761AE1E,$25.00,False,2020-06-26
0x26E6A57D0C2BB6741F0EC06AE322C6A0,0x407FC19769CA64841C2FA51A2F659091,$15.00,False,2022-05-31
0x3645338AE015378A0CA45715D59EDE7D,0x81AE7821CBA55625E218CC3A7EA57ACC,$10.00,True,2021-12-15
0x614D47C8590C3FA4AFD5D7922754D5BE,0xC1638AC40976514922330766B0CDA0E1,$0.00,False,2022-03-15
